claim_id,policy_id,customer_id,claim_amount,claim_status,event_date,updated_at
CLM000877,POL001249,CUST002616,6697.19,CLOSED,2026-04-27,2026-05-14 00:00:00
CLM005527,POL001208,CUST000527,2604.33,APPROVED,2026-05-11,2026-05-12 04:00:00
CLM005030,POL000247,CUST001277,3682.94,APPROVED,2026-05-06,2026-05-13 04:00:00
CLM005785,POL000733,CUST002467,1218.95,APPROVED,2026-05-13,2026-05-12 02:00:00
CLM005756,POL000578,CUST002257,2190.23,APPROVED,2026-04-28,2026-05-12 03:00:00
CLM005124,POL001577,CUST001911,2827.07,CLOSED,2026-05-08,2026-05-13 14:00:00
CLM005401,POL001153,CUST002115,6032.57,REJECTED,2026-05-07,2026-05-12 12:00:00
CLM000388,POL001984,CUST002929,7163.29,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM000371,POL001642,CUST001869,9094.04,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM005106,POL000669,CUST001699,2603.8,APPROVED,2026-04-30,2026-05-12 12:00:00
CLM005542,POL001900,CUST000506,2715.75,APPROVED,2026-05-04,2026-05-13 16:00:00
CLM003757,POL000622,CUST000581,5307.37,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM005604,POL001423,CUST002014,2151.5,APPROVED,2026-05-04,2026-05-11 15:00:00
CLM005293,POL000750,CUST001150,4636.13,PENDING,2026-04-28,2026-05-11 05:00:00
CLM005170,POL000250,CUST001214,1736.85,PENDING,2026-05-02,2026-05-12 12:00:00
CLM005687,POL001901,CUST002302,4949.0,REJECTED,2026-05-08,2026-05-13 00:00:00
CLM000688,POL001371,CUST000543,3466.28,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM002741,POL000722,CUST000829,3318.99,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM003766,POL001836,CUST001928,7061.17,APPROVED,2026-04-29,2026-05-14 00:00:00
CLM005640,POL001297,CUST000586,4166.53,APPROVED,2026-05-07,2026-05-12 04:00:00
CLM005331,POL000704,CUST002741,3388.6,PENDING,2026-04-27,2026-05-12 18:00:00
CLM005216,POL000889,CUST001335,2581.01,CLOSED,2026-05-03,2026-05-12 18:00:00
CLM002104,POL000482,CUST001067,7900.34,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM005583,POL000255,CUST001294,4265.04,CLOSED,2026-04-29,2026-05-12 05:00:00
CLM004381,POL000885,CUST001311,1185.34,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM003118,POL001668,CUST000268,3617.82,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM005771,POL001192,CUST000293,3716.01,APPROVED,2026-04-30,2026-05-11 16:00:00
CLM001732,POL000601,CUST001796,7425.67,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM001253,POL000010,CUST002987,7151.65,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM005458,POL000778,CUST002362,2662.26,APPROVED,2026-04-27,2026-05-13 08:00:00
CLM005264,POL000430,CUST002873,4015.57,APPROVED,2026-04-27,2026-05-11 02:00:00
CLM003940,POL001022,CUST001137,1569.91,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM005725,POL001212,CUST002082,2230.21,PENDING,2026-04-27,2026-05-12 02:00:00
CLM005120,POL001283,CUST001427,9705.32,APPROVED,2026-04-27,2026-05-13 10:00:00
CLM005130,POL000291,CUST000415,1426.5,APPROVED,2026-05-11,2026-05-13 05:00:00
CLM002863,POL001095,CUST000801,2382.87,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM004266,POL001664,CUST000101,5587.3,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM005019,POL001557,CUST001823,3576.23,PENDING,2026-05-03,2026-05-12 09:00:00
CLM005281,POL000965,CUST000565,1695.57,CLOSED,2026-05-11,2026-05-13 10:00:00
CLM005217,POL000439,CUST000358,1480.58,APPROVED,2026-05-08,2026-05-13 00:00:00
CLM005336,POL000762,CUST001926,490.87,CLOSED,2026-04-28,2026-05-12 19:00:00
CLM004250,POL001809,CUST000482,5017.46,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM005389,POL001562,CUST000415,6265.26,PENDING,2026-05-05,2026-05-13 07:00:00
CLM005365,POL001542,CUST001426,2827.17,PENDING,2026-05-13,2026-05-13 13:00:00
CLM005503,POL001459,CUST002223,9543.07,APPROVED,2026-04-30,2026-05-13 14:00:00
CLM005317,POL000075,CUST002986,4372.76,CLOSED,2026-05-01,2026-05-12 13:00:00
CLM005013,POL001810,CUST000906,9253.87,CLOSED,2026-05-12,2026-05-12 18:00:00
CLM000379,POL000472,CUST002709,2572.91,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM005611,POL001151,CUST002832,938.69,PENDING,2026-05-12,2026-05-12 06:00:00
CLM005671,POL000503,CUST000507,9844.46,PENDING,2026-05-06,2026-05-11 22:00:00
CLM003175,POL001060,CUST002170,4471.45,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM005721,POL001146,CUST001660,3053.31,PENDING,2026-05-13,2026-05-13 20:00:00
CLM005515,POL000461,CUST000098,1472.97,APPROVED,2026-05-03,2026-05-12 15:00:00
CLM001060,POL001152,CUST000402,2368.04,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM005185,POL001058,CUST002522,3527.36,CLOSED,2026-05-05,2026-05-13 01:00:00
CLM004031,POL001338,CUST001941,3158.25,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM004914,POL000402,CUST002235,23794.78,CLOSED,2026-05-01,2026-05-14 00:00:00
CLM005263,POL001509,CUST001795,2948.27,APPROVED,2026-04-28,2026-05-12 23:00:00
CLM000424,POL000287,CUST002444,7753.25,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM004434,POL001037,CUST002836,6106.95,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM005617,POL001407,CUST002461,1315.14,PENDING,2026-05-13,2026-05-11 04:00:00
CLM005380,POL001250,CUST000545,9677.53,APPROVED,2026-05-11,2026-05-11 11:00:00
CLM005772,POL000570,CUST000269,9069.38,REJECTED,2026-05-09,2026-05-12 11:00:00
CLM003465,POL001330,CUST001719,8849.88,APPROVED,2026-05-02,2026-05-14 00:00:00
CLM002289,POL001947,CUST001974,4947.14,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM005562,POL000114,CUST000806,4713.17,CLOSED,2026-05-11,2026-05-12 10:00:00
CLM005287,POL000802,CUST000070,4036.91,APPROVED,2026-04-30,2026-05-12 03:00:00
CLM005501,POL001347,CUST000972,1798.5,REJECTED,2026-05-04,2026-05-11 18:00:00
CLM004156,POL001224,CUST000216,5816.1,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM005779,POL001293,CUST001877,2349.9,CLOSED,2026-05-01,2026-05-12 03:00:00
CLM005251,POL001961,CUST001586,4708.46,APPROVED,2026-05-12,2026-05-11 09:00:00
CLM000651,POL001952,CUST001529,9347.83,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005535,POL001516,CUST002662,4220.28,CLOSED,2026-05-08,2026-05-11 09:00:00
CLM000740,POL001855,CUST001279,5870.05,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005255,POL001795,CUST001119,2387.86,APPROVED,2026-05-07,2026-05-13 18:00:00
CLM005427,POL000891,CUST002173,1308.0,PENDING,2026-05-02,2026-05-11 15:00:00
CLM004990,POL001566,CUST000906,2389.3,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005172,POL001269,CUST000227,719.1,APPROVED,2026-04-25,2026-05-11 14:00:00
CLM005297,POL000721,CUST001695,3351.07,APPROVED,2026-04-25,2026-05-12 08:00:00
CLM005052,POL001636,CUST001919,2904.8,CLOSED,2026-05-11,2026-05-11 07:00:00
CLM005681,POL001501,CUST000647,6309.76,REJECTED,2026-04-28,2026-05-13 14:00:00
CLM005519,POL000275,CUST000559,1479.58,APPROVED,2026-05-01,2026-05-11 17:00:00
CLM005225,POL000046,CUST001942,3164.62,APPROVED,2026-04-26,2026-05-13 16:00:00
CLM005586,POL000250,CUST001885,7711.58,REJECTED,2026-05-02,2026-05-12 14:00:00
CLM005722,POL001306,CUST002784,3146.7,APPROVED,2026-05-12,2026-05-12 15:00:00
CLM003691,POL001518,CUST001774,11567.92,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM005397,POL000601,CUST000905,747.16,PENDING,2026-05-03,2026-05-11 12:00:00
CLM005049,POL001488,CUST000989,2960.26,APPROVED,2026-04-26,2026-05-12 01:00:00
CLM005742,POL001327,CUST001815,1317.39,PENDING,2026-05-03,2026-05-12 05:00:00
CLM005591,POL001003,CUST000364,6881.84,PENDING,2026-04-26,2026-05-11 06:00:00
CLM001263,POL000365,CUST002246,8256.26,CLOSED,2026-05-04,2026-05-14 00:00:00
CLM000408,POL001690,CUST002150,12058.3,CLOSED,2026-04-23,2026-05-14 00:00:00
CLM001638,POL000504,CUST002440,6434.84,CLOSED,2026-05-11,2026-05-14 00:00:00
CLM004384,POL000773,CUST002818,2693.76,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM000434,POL000937,CUST000606,5245.8,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM000632,POL000766,CUST000615,5699.37,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM003133,POL000633,CUST001243,4016.54,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM004023,POL001272,CUST001905,3790.7,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005274,POL001203,CUST000911,9315.1,PENDING,2026-05-12,2026-05-12 10:00:00
CLM005412,POL000093,CUST002028,1696.94,APPROVED,2026-04-28,2026-05-11 19:00:00
CLM005358,POL001075,CUST002853,3389.68,REJECTED,2026-05-14,2026-05-11 12:00:00
CLM005043,POL000736,CUST001947,3145.44,APPROVED,2026-05-11,2026-05-13 16:00:00
CLM005736,POL000568,CUST001197,1780.36,APPROVED,2026-05-13,2026-05-12 08:00:00
CLM005110,POL000952,CUST002482,1444.16,APPROVED,2026-05-04,2026-05-11 04:00:00
CLM004955,POL001762,CUST002258,15212.1,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005309,POL000716,CUST002856,8045.38,CLOSED,2026-04-28,2026-05-13 02:00:00
CLM000373,POL000894,CUST002525,11613.15,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM000172,POL000468,CUST002944,4898.23,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM005195,POL000932,CUST001524,3279.88,CLOSED,2026-05-12,2026-05-11 22:00:00
CLM004761,POL000511,CUST002839,5456.11,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005101,POL001250,CUST001386,2431.89,APPROVED,2026-05-05,2026-05-13 10:00:00
CLM005253,POL001236,CUST000375,2790.47,REJECTED,2026-05-02,2026-05-12 03:00:00
CLM005035,POL000402,CUST000962,2301.7,REJECTED,2026-04-25,2026-05-11 12:00:00
CLM004686,POL000066,CUST002271,11737.8,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM003446,POL001008,CUST002770,4456.56,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005377,POL000695,CUST000157,1979.48,REJECTED,2026-05-10,2026-05-12 10:00:00
CLM005385,POL000040,CUST001227,1611.79,APPROVED,2026-05-03,2026-05-13 13:00:00
CLM000799,POL000275,CUST001378,1060.94,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM000933,POL000039,CUST002704,11160.21,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005740,POL001420,CUST002278,521.1,APPROVED,2026-04-27,2026-05-13 20:00:00
CLM005237,POL001373,CUST001615,2256.58,APPROVED,2026-05-06,2026-05-12 03:00:00
CLM001902,POL001139,CUST001476,4631.08,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005518,POL001045,CUST002253,1246.41,PENDING,2026-04-26,2026-05-12 15:00:00
CLM004932,POL000147,CUST001850,9782.85,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005242,POL001313,CUST002199,6555.2,PENDING,2026-04-30,2026-05-12 14:00:00
CLM005442,POL001684,CUST000827,9222.2,APPROVED,2026-04-25,2026-05-13 20:00:00
CLM005711,POL000028,CUST000883,6789.93,CLOSED,2026-04-29,2026-05-12 22:00:00
CLM002433,POL001395,CUST001268,4331.34,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM001700,POL000008,CUST002274,2589.83,CLOSED,2026-05-10,2026-05-14 00:00:00
CLM005670,POL001909,CUST001280,7760.25,PENDING,2026-05-02,2026-05-13 01:00:00
CLM000758,POL001091,CUST000857,912.86,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM005347,POL000991,CUST000876,2730.53,APPROVED,2026-04-29,2026-05-11 15:00:00
CLM003943,POL000884,CUST002687,1583.58,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM001570,POL000305,CUST000636,3056.53,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005077,POL000556,CUST000309,14368.58,APPROVED,2026-04-25,2026-05-12 22:00:00
CLM004597,POL001982,CUST001783,8125.15,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM002100,POL001171,CUST001961,9826.52,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM005790,POL000272,CUST001668,1595.57,CLOSED,2026-05-12,2026-05-12 01:00:00
CLM005439,POL000395,CUST000427,1852.13,PENDING,2026-04-28,2026-05-11 18:00:00
CLM003062,POL001045,CUST000669,608.98,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM000146,POL001187,CUST000314,4039.3,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM005700,POL000357,CUST002040,8324.69,CLOSED,2026-05-13,2026-05-13 06:00:00
CLM005001,POL000698,CUST000766,2576.28,APPROVED,2026-05-09,2026-05-12 01:00:00
CLM005112,POL000332,CUST001752,2265.09,CLOSED,2026-05-08,2026-05-12 00:00:00
CLM004037,POL000073,CUST000937,1033.02,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005184,POL001927,CUST001404,7598.1,APPROVED,2026-05-02,2026-05-13 01:00:00
CLM005710,POL001248,CUST000601,4811.83,APPROVED,2026-05-09,2026-05-12 13:00:00
CLM005122,POL001484,CUST001772,6861.5,APPROVED,2026-04-30,2026-05-13 19:00:00
CLM000096,POL001217,CUST000912,4334.83,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM002600,POL000412,CUST000990,3606.86,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM005430,POL000611,CUST001887,2699.22,PENDING,2026-04-27,2026-05-12 16:00:00
CLM001689,POL001825,CUST001979,7400.08,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM005464,POL001489,CUST002965,9607.02,APPROVED,2026-05-03,2026-05-13 07:00:00
CLM005672,POL001840,CUST001430,4252.05,PENDING,2026-05-05,2026-05-13 18:00:00
CLM005425,POL000532,CUST002540,3453.42,APPROVED,2026-05-11,2026-05-12 20:00:00
CLM002548,POL000670,CUST000976,4271.12,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM004839,POL000388,CUST002505,8232.53,CLOSED,2026-04-22,2026-05-14 00:00:00
CLM003692,POL000744,CUST002165,4953.97,CLOSED,2026-04-27,2026-05-14 00:00:00
CLM005270,POL000055,CUST001841,6268.83,PENDING,2026-04-27,2026-05-12 01:00:00
CLM005454,POL000701,CUST001712,6394.0,APPROVED,2026-04-30,2026-05-11 04:00:00
CLM005539,POL000815,CUST001944,1470.62,APPROVED,2026-05-07,2026-05-13 11:00:00
CLM004715,POL000357,CUST002549,7413.91,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM005324,POL000612,CUST001603,9176.56,APPROVED,2026-05-09,2026-05-12 11:00:00
CLM000617,POL001372,CUST000375,4338.55,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM005776,POL001261,CUST001472,1327.87,REJECTED,2026-04-28,2026-05-12 20:00:00
CLM005357,POL001394,CUST002261,9635.47,PENDING,2026-05-11,2026-05-11 10:00:00
CLM005290,POL001231,CUST001895,6459.9,APPROVED,2026-05-14,2026-05-12 09:00:00
CLM002682,POL000152,CUST002272,4346.38,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005477,POL000377,CUST001580,1484.29,REJECTED,2026-05-08,2026-05-11 03:00:00
CLM004526,POL001429,CUST002894,2277.41,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM005353,POL000544,CUST001912,15375.58,CLOSED,2026-05-11,2026-05-13 08:00:00
CLM005598,POL000271,CUST001235,2982.14,APPROVED,2026-05-14,2026-05-12 16:00:00
CLM005221,POL000632,CUST000890,6385.28,APPROVED,2026-05-09,2026-05-12 09:00:00
CLM005313,POL001090,CUST000723,7129.66,PENDING,2026-05-13,2026-05-12 12:00:00
CLM003833,POL001809,CUST000003,5814.41,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005755,POL001571,CUST000156,13294.16,REJECTED,2026-05-04,2026-05-11 23:00:00
CLM001724,POL000470,CUST000086,5039.99,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005656,POL000202,CUST002143,3070.96,PENDING,2026-05-12,2026-05-12 22:00:00
CLM003661,POL001417,CUST002905,3541.44,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM005254,POL001627,CUST000481,5100.26,CLOSED,2026-05-11,2026-05-12 23:00:00
CLM002273,POL000598,CUST001634,3267.21,CLOSED,2026-04-22,2026-05-14 00:00:00
CLM005323,POL000098,CUST001157,3980.97,CLOSED,2026-05-13,2026-05-12 18:00:00
CLM005005,POL001133,CUST002945,4815.05,APPROVED,2026-05-06,2026-05-11 13:00:00
CLM005457,POL001288,CUST001842,5238.14,APPROVED,2026-05-06,2026-05-13 09:00:00
CLM003053,POL000163,CUST002527,1123.69,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM002632,POL001542,CUST002444,5051.27,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM004515,POL001596,CUST000942,6446.45,CLOSED,2026-05-10,2026-05-14 00:00:00
CLM000743,POL000918,CUST002940,8038.89,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM000589,POL001546,CUST001101,10756.73,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM000832,POL000352,CUST000742,2109.2,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005747,POL000291,CUST002732,3704.69,APPROVED,2026-05-07,2026-05-13 17:00:00
CLM003007,POL000922,CUST000221,9240.3,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM001441,POL000811,CUST002612,3680.36,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM005151,POL001356,CUST002063,4094.15,APPROVED,2026-05-13,2026-05-11 10:00:00
CLM005556,POL000598,CUST000874,12920.26,APPROVED,2026-05-08,2026-05-13 17:00:00
CLM005129,POL001396,CUST000197,5068.14,CLOSED,2026-05-14,2026-05-12 23:00:00
CLM005423,POL001456,CUST002829,19035.58,APPROVED,2026-05-08,2026-05-13 04:00:00
CLM005440,POL000353,CUST001714,2824.85,APPROVED,2026-04-30,2026-05-13 17:00:00
CLM005144,POL001745,CUST000428,4858.36,REJECTED,2026-05-08,2026-05-13 16:00:00
CLM000668,POL001820,CUST002456,19753.5,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM005788,POL001800,CUST000889,6009.54,APPROVED,2026-04-26,2026-05-13 06:00:00
CLM000432,POL001593,CUST002238,701.65,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM005729,POL001331,CUST000842,10475.75,APPROVED,2026-05-04,2026-05-13 14:00:00
CLM001922,POL000501,CUST000027,10435.63,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM005724,POL001068,CUST001871,4847.13,CLOSED,2026-04-28,2026-05-13 23:00:00
CLM005509,POL000090,CUST002020,9320.22,REJECTED,2026-05-02,2026-05-13 15:00:00
CLM005349,POL001620,CUST001141,3698.04,CLOSED,2026-05-04,2026-05-13 08:00:00
CLM005475,POL000621,CUST002454,3201.25,REJECTED,2026-05-02,2026-05-13 04:00:00
CLM002342,POL000922,CUST002570,6583.58,CLOSED,2026-05-04,2026-05-14 00:00:00
CLM003506,POL000989,CUST001126,9520.23,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM002319,POL000560,CUST001596,1203.35,CLOSED,2026-05-01,2026-05-14 00:00:00
CLM005563,POL000632,CUST000171,7814.11,PENDING,2026-05-07,2026-05-11 21:00:00
CLM002671,POL000212,CUST001428,6893.77,APPROVED,2026-04-29,2026-05-14 00:00:00
CLM005634,POL001156,CUST001363,6392.41,APPROVED,2026-04-27,2026-05-12 07:00:00
CLM002890,POL000079,CUST002342,5667.63,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005326,POL001792,CUST001664,4712.73,APPROVED,2026-05-02,2026-05-12 09:00:00
CLM003796,POL001440,CUST002272,1790.61,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM003225,POL000786,CUST002350,10622.62,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM002334,POL000388,CUST000579,2353.46,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM005728,POL000562,CUST002036,1902.53,CLOSED,2026-05-12,2026-05-12 16:00:00
CLM003245,POL001647,CUST001948,3649.89,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005147,POL001245,CUST000969,3437.22,REJECTED,2026-05-13,2026-05-13 06:00:00
CLM005471,POL000568,CUST000409,5530.5,APPROVED,2026-05-01,2026-05-11 02:00:00
CLM005796,POL001952,CUST002996,2201.32,APPROVED,2026-05-07,2026-05-11 06:00:00
CLM005496,POL000309,CUST001387,8735.45,APPROVED,2026-05-09,2026-05-13 01:00:00
CLM005659,POL000970,CUST002455,16614.57,PENDING,2026-05-14,2026-05-13 20:00:00
CLM000211,POL001849,CUST000535,1811.55,CLOSED,2026-05-09,2026-05-14 00:00:00
CLM000084,POL001404,CUST001876,2343.95,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM001407,POL001222,CUST001740,3564.61,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005408,POL000688,CUST000427,37.2,APPROVED,2026-05-07,2026-05-12 18:00:00
CLM005620,POL001955,CUST001417,10809.65,APPROVED,2026-05-14,2026-05-12 08:00:00
CLM000570,POL000405,CUST000356,7983.24,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM004338,POL000546,CUST000793,8052.73,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM005341,POL000963,CUST001818,5119.57,APPROVED,2026-05-09,2026-05-11 05:00:00
CLM001424,POL001892,CUST000485,11280.14,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005197,POL001770,CUST001345,17493.64,APPROVED,2026-04-27,2026-05-12 11:00:00
CLM005109,POL000310,CUST000082,3814.78,APPROVED,2026-05-02,2026-05-12 08:00:00
CLM002523,POL000460,CUST002550,3846.61,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM005085,POL001507,CUST002157,1489.5,PENDING,2026-05-13,2026-05-13 15:00:00
CLM005123,POL000898,CUST000729,1010.51,APPROVED,2026-05-08,2026-05-12 11:00:00
CLM005614,POL001790,CUST001167,798.64,APPROVED,2026-05-09,2026-05-12 09:00:00
CLM005022,POL001233,CUST002601,9872.05,PENDING,2026-04-29,2026-05-12 23:00:00
CLM000626,POL000286,CUST000632,5525.68,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM004106,POL000139,CUST002207,5020.86,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005784,POL000762,CUST000843,2731.53,PENDING,2026-04-25,2026-05-12 10:00:00
CLM003063,POL000112,CUST000615,2139.65,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM003975,POL001617,CUST000450,2250.48,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM002781,POL001254,CUST002993,2320.01,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005094,POL001191,CUST000986,4472.07,APPROVED,2026-04-27,2026-05-12 14:00:00
CLM005180,POL000008,CUST001116,6435.64,REJECTED,2026-05-04,2026-05-13 08:00:00
CLM005103,POL000981,CUST002703,3862.41,CLOSED,2026-05-03,2026-05-13 11:00:00
CLM001142,POL001769,CUST002782,3452.02,CLOSED,2026-04-22,2026-05-14 00:00:00
CLM005395,POL001364,CUST000172,6440.08,CLOSED,2026-05-11,2026-05-12 23:00:00
CLM001874,POL001832,CUST002781,4284.65,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM001451,POL001571,CUST000158,9838.38,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005610,POL001376,CUST002844,1482.04,CLOSED,2026-04-28,2026-05-11 01:00:00
CLM000428,POL001076,CUST001375,7191.41,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM005053,POL001602,CUST002296,1163.82,CLOSED,2026-04-26,2026-05-11 05:00:00
CLM004147,POL001680,CUST001932,2101.89,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005508,POL001364,CUST000197,10106.07,APPROVED,2026-05-05,2026-05-11 13:00:00
CLM005422,POL000279,CUST002683,1296.0,PENDING,2026-04-25,2026-05-11 01:00:00
CLM005631,POL000507,CUST002420,2579.71,PENDING,2026-05-07,2026-05-13 13:00:00
CLM005261,POL000395,CUST001762,4726.36,CLOSED,2026-05-01,2026-05-12 08:00:00
CLM005171,POL001498,CUST001133,4207.04,CLOSED,2026-05-13,2026-05-11 09:00:00
CLM005342,POL001866,CUST001561,2765.71,REJECTED,2026-05-09,2026-05-13 12:00:00
CLM005182,POL000839,CUST000995,2730.3,APPROVED,2026-05-07,2026-05-11 23:00:00
CLM005343,POL001824,CUST002437,2389.93,APPROVED,2026-05-07,2026-05-13 01:00:00
CLM001807,POL001985,CUST000941,7039.35,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM002917,POL000239,CUST002218,8347.69,CLOSED,2026-05-09,2026-05-14 00:00:00
CLM005345,POL001905,CUST000280,4524.66,APPROVED,2026-05-04,2026-05-13 04:00:00
CLM002407,POL000070,CUST001556,9238.72,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM000682,POL001929,CUST000753,12866.93,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM001217,POL000900,CUST000812,2970.28,CLOSED,2026-05-11,2026-05-14 00:00:00
CLM004267,POL001390,CUST000800,6341.47,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM000747,POL000979,CUST000562,6138.17,CLOSED,2026-05-05,2026-05-14 00:00:00
CLM003130,POL000920,CUST002664,2518.8,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM001558,POL000244,CUST000544,2572.51,CLOSED,2026-05-04,2026-05-14 00:00:00
CLM005479,POL000068,CUST000802,1339.93,APPROVED,2026-04-30,2026-05-13 21:00:00
CLM004045,POL001705,CUST002644,4130.19,CLOSED,2026-05-11,2026-05-14 00:00:00
CLM005020,POL001548,CUST000724,7213.81,APPROVED,2026-05-13,2026-05-12 20:00:00
CLM002755,POL000142,CUST000001,6413.41,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM004706,POL001707,CUST000549,3698.57,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM001850,POL001383,CUST002126,7514.91,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM005209,POL000110,CUST000146,4386.0,APPROVED,2026-05-06,2026-05-13 00:00:00
CLM005524,POL000141,CUST001976,2796.85,CLOSED,2026-05-08,2026-05-12 03:00:00
CLM005090,POL001647,CUST000937,8100.53,PENDING,2026-04-29,2026-05-11 11:00:00
CLM003849,POL000639,CUST002243,2231.72,CLOSED,2026-05-08,2026-05-14 00:00:00
CLM000256,POL001605,CUST000282,4329.88,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005513,POL000535,CUST000494,4194.61,APPROVED,2026-05-02,2026-05-11 23:00:00
CLM002118,POL000079,CUST000334,9816.34,APPROVED,2026-05-02,2026-05-14 00:00:00
CLM001626,POL000544,CUST001394,3949.82,APPROVED,2026-04-28,2026-05-14 00:00:00
